,binary bipolar predictions,ground truths (tx),linear predictions
3455,1,1.0,0.5231062
3456,1,1.0,0.7343886
3457,1,1.0,0.9311547
3458,1,1.0,1.0172586
3459,1,1.0,0.9300292
3460,1,1.0,0.7448617
3461,1,-1.0,0.5431039
3462,1,1.0,0.401285
3463,1,-1.0,0.2834965
3464,-1,1.0,-0.14246373
3465,-1,-1.0,-0.5337313
3466,-1,-1.0,-0.7873157
3467,-1,-1.0,-0.91497314
3468,-1,-1.0,-1.0575618
3469,-1,-1.0,-0.9730647
3470,-1,-1.0,-0.7338404
3471,-1,1.0,-0.3116664
3472,-1,1.0,-0.0249377
3473,1,-1.0,0.09467718
3474,1,1.0,0.19477162
3475,1,-1.0,0.13676088
3476,1,1.0,0.13250995
3477,1,-1.0,0.08469121
3478,-1,1.0,-0.16285764
3479,-1,-1.0,-0.34760365
3480,-1,-1.0,-0.29077733
3481,-1,1.0,-0.19640355
3482,1,-1.0,0.0917193
3483,1,1.0,0.26518676
3484,1,1.0,0.10016225
3485,-1,-1.0,-0.09108701
3486,-1,-1.0,-0.1468768
3487,-1,1.0,-0.33288085
3488,-1,-1.0,-0.6240953
3489,-1,-1.0,-0.70022225
3490,-1,-1.0,-0.42183217
3491,-1,1.0,-0.077157944
3492,1,1.0,0.07226431
3493,1,-1.0,0.17685863
3494,1,1.0,0.19108073
3495,1,-1.0,0.30021772
3496,1,1.0,0.41047564
3497,1,1.0,0.4015764
3498,1,-1.0,0.29892865
3499,1,1.0,0.014884707
3500,-1,-1.0,-0.25364235
3501,-1,-1.0,-0.21764648
3502,-1,1.0,-0.43787578
3503,-1,-1.0,-0.6329356
3504,-1,-1.0,-0.7078774
3505,-1,-1.0,-0.41586873
3506,1,1.0,0.13186607
3507,1,1.0,0.49443176
3508,1,1.0,0.5800625
3509,1,1.0,0.37397626
3510,1,-1.0,0.18913856
3511,1,-1.0,0.054151114
3512,-1,1.0,-0.2887092
3513,-1,-1.0,-0.40882677
3514,-1,-1.0,-0.13278437
3515,1,1.0,0.09812343
3516,-1,1.0,-0.07619251
3517,-1,-1.0,-0.22244549
3518,-1,-1.0,-0.15531464
3519,-1,1.0,-0.413366
3520,-1,-1.0,-0.6394745
3521,-1,-1.0,-0.84309554
3522,-1,-1.0,-0.8273906
3523,-1,-1.0,-0.5437844
3524,-1,1.0,-0.17976409
3525,1,1.0,0.086059615
3526,1,-1.0,0.30828574
3527,1,1.0,0.59059983
3528,1,1.0,0.6464365
3529,1,1.0,0.3498048
3530,1,-1.0,0.16356444
3531,1,-1.0,0.22029805
3532,1,1.0,0.2737661
3533,1,1.0,0.28447947
3534,1,-1.0,0.428072
3535,1,1.0,0.46654633
3536,1,1.0,0.21768364
3537,-1,-1.0,-0.007933695
3538,-1,-1.0,-0.071786225
3539,-1,1.0,-0.08341932
3540,-1,-1.0,-0.059506245
3541,-1,1.0,-0.25019154
3542,-1,-1.0,-0.3729252
3543,-1,-1.0,-0.32497638
3544,-1,1.0,-0.15812689
3545,-1,-1.0,-0.10083455
3546,1,1.0,0.003016699
3547,1,-1.0,0.21114108
3548,1,1.0,0.5020643
3549,1,1.0,0.74969304
3550,1,1.0,0.91380596
3551,1,1.0,0.9875119
3552,1,1.0,1.028375
3553,1,1.0,0.9398683
3554,1,1.0,0.5307572
3555,1,-1.0,0.24260566
3556,1,-1.0,0.24608871
3557,1,1.0,0.3147832
3558,1,1.0,0.25792846
3559,1,-1.0,0.39229274
3560,1,1.0,0.6281992
3561,1,1.0,0.64435136
3562,1,1.0,0.34087667
3563,1,-1.0,0.13457483
3564,1,-1.0,0.18208413
3565,1,1.0,0.23974055
3566,1,1.0,0.04427733
3567,-1,-1.0,-0.4108626
3568,-1,-1.0,-0.5530831
3569,-1,-1.0,-0.5167135
3570,-1,1.0,-0.5613804
3571,-1,-1.0,-0.77575135
3572,-1,-1.0,-0.90073824
3573,-1,-1.0,-0.99306405
3574,-1,-1.0,-1.0557781
3575,-1,-1.0,-0.97770005
3576,-1,-1.0,-0.6771405
3577,-1,1.0,-0.09141657
3578,1,1.0,0.4337127
3579,1,1.0,0.7679137
3580,1,1.0,0.9272249
3581,1,1.0,1.0168438
3582,1,1.0,1.0199481
3583,1,1.0,0.92885756
3584,1,1.0,0.555809
3585,1,-1.0,0.255542
3586,1,-1.0,0.2790496
3587,1,1.0,0.46190575
3588,1,1.0,0.51671815
3589,1,1.0,0.30288061
3590,-1,-1.0,-0.20128436
3591,-1,-1.0,-0.47567302
3592,-1,-1.0,-0.25836885
3593,-1,1.0,-0.028007548
3594,-1,1.0,-0.1821246
3595,-1,-1.0,-0.4929061
3596,-1,-1.0,-0.76299083
3597,-1,-1.0,-0.7630652
3598,-1,-1.0,-0.5301892
3599,1,1.0,0.019807879
3600,1,1.0,0.30527744
3601,1,1.0,0.39223018
3602,1,-1.0,0.33657923
3603,1,1.0,0.28126076
3604,1,-1.0,0.2311509
3605,1,1.0,0.1548566
3606,1,-1.0,0.34584635
3607,1,1.0,0.53079176
3608,1,1.0,0.78338814
3609,1,1.0,0.80633575
3610,1,1.0,0.4126447
3611,-1,-1.0,-0.07136482
3612,-1,-1.0,-0.6257214
3613,-1,-1.0,-0.72784793
3614,-1,-1.0,-0.49185377
3615,1,1.0,0.07175957
3616,1,1.0,0.49453393
3617,1,1.0,0.5814713
3618,1,1.0,0.38613382
3619,-1,-1.0,-0.06589425
3620,-1,-1.0,-0.41619393
3621,-1,-1.0,-0.20617774
3622,1,1.0,0.19252479
3623,1,1.0,0.5609541
3624,1,1.0,0.667037
3625,1,1.0,0.39362195
3626,-1,-1.0,-0.11351359
3627,-1,-1.0,-0.6098335
3628,-1,-1.0,-0.8540318
3629,-1,-1.0,-0.87730324
3630,-1,-1.0,-0.6232799
3631,-1,1.0,-0.30521947
3632,1,1.0,0.044922102
3633,1,-1.0,0.28039137
3634,1,1.0,0.38651186
3635,1,1.0,0.2547804
3636,1,-1.0,0.03117827
3637,-1,-1.0,-0.1131587
3638,-1,1.0,-0.3113022
3639,-1,-1.0,-0.6299329
3640,-1,-1.0,-0.6733064
3641,-1,-1.0,-0.6013571
3642,-1,1.0,-0.5856477
3643,-1,-1.0,-0.57482344
3644,-1,-1.0,-0.28987998
3645,1,1.0,0.02670947
3646,-1,1.0,-0.085964456
3647,-1,-1.0,-0.5307814
3648,-1,-1.0,-0.7355391
3649,-1,-1.0,-0.9132375
3650,-1,-1.0,-1.008789
3651,-1,-1.0,-1.0961484
3652,-1,-1.0,-1.1622772
3653,-1,-1.0,-1.0378661
3654,-1,-1.0,-0.69898266
3655,-1,1.0,-0.2962475
3656,-1,1.0,-0.0074865855
3657,1,-1.0,0.28344956
3658,1,1.0,0.43041006
3659,1,1.0,0.20896918
3660,-1,-1.0,-0.28609264
3661,-1,-1.0,-0.5232495
3662,-1,-1.0,-0.21506031
3663,-1,1.0,-0.023746666
3664,-1,1.0,-0.1478325
3665,-1,-1.0,-0.4329666
3666,-1,-1.0,-0.74599683
3667,-1,-1.0,-0.90918005
3668,-1,-1.0,-1.0186174
3669,-1,-1.0,-1.09216
3670,-1,-1.0,-1.1280456
3671,-1,-1.0,-1.0090775
3672,-1,-1.0,-0.6954253
3673,-1,1.0,-0.28552353
3674,1,1.0,0.003383305
3675,1,-1.0,0.16250598
3676,1,1.0,0.17506155
3677,1,-1.0,0.3656964
3678,1,1.0,0.44341543
3679,1,1.0,0.36876962
3680,1,-1.0,0.47735384
3681,1,1.0,0.6471167
3682,1,1.0,0.6720066
3683,1,1.0,0.3707007
3684,-1,-1.0,-0.09600484
3685,-1,-1.0,-0.40809292
3686,-1,-1.0,-0.11976685
3687,1,1.0,0.08977339
3688,-1,1.0,-0.113787726
3689,-1,-1.0,-0.4814363
3690,-1,-1.0,-0.7055156
3691,-1,-1.0,-0.87339
3692,-1,-1.0,-0.8858571
3693,-1,-1.0,-0.7391386
3694,-1,1.0,-0.71148735
3695,-1,-1.0,-0.660456
3696,-1,-1.0,-0.49113932
3697,-1,1.0,-0.27319473
3698,-1,-1.0,-0.112433866
3699,-1,1.0,-0.29995406
3700,-1,-1.0,-0.5741188
3701,-1,-1.0,-0.78603065
3702,-1,-1.0,-0.80782354
3703,-1,-1.0,-0.6718035
3704,-1,1.0,-0.66444707
3705,-1,-1.0,-0.59386545
3706,-1,-1.0,-0.48264524
3707,-1,1.0,-0.5136486
3708,-1,-1.0,-0.48992825
3709,-1,-1.0,-0.13643602
3710,1,1.0,0.2645416
3711,1,1.0,0.55957055
3712,1,1.0,0.8635698
3713,1,1.0,0.88765633
3714,1,1.0,0.72063875
3715,1,-1.0,0.56939447
3716,1,1.0,0.37117907
3717,1,-1.0,0.25116983
3718,1,1.0,0.17070523
3719,1,-1.0,0.158736
3720,1,1.0,0.19788402
3721,1,-1.0,0.079486206
3722,-1,1.0,-0.19189239
3723,-1,-1.0,-0.2982079
3724,-1,-1.0,-0.08887045
3725,1,1.0,0.34289804
3726,1,1.0,0.6382876
3727,1,1.0,0.707708
3728,1,1.0,0.60547113
3729,1,-1.0,0.47955045
3730,1,1.0,0.33224693
3731,1,-1.0,0.24427095
3732,-1,1.0,-0.06584008
3733,-1,-1.0,-0.5336272
3734,-1,-1.0,-0.61055166
3735,-1,-1.0,-0.40853164
3736,1,1.0,0.18531764
3737,1,1.0,0.35760432
3738,1,1.0,0.19885343
3739,1,-1.0,0.008508112
3740,1,-1.0,0.19787669
3741,1,1.0,0.27227905
3742,1,1.0,0.31628644
3743,1,-1.0,0.23082742
3744,-1,1.0,-0.0647844
3745,-1,-1.0,-0.5395439
3746,-1,-1.0,-0.5616168
3747,-1,-1.0,-0.33182874
3748,1,1.0,0.13964388
3749,1,1.0,0.35860723
3750,1,1.0,0.205052
3751,-1,-1.0,-0.20025899
3752,-1,-1.0,-0.41787368
3753,-1,-1.0,-0.22744401
3754,1,1.0,0.056096252
3755,1,1.0,0.17825039
3756,1,-1.0,0.12640923
3757,1,1.0,0.22059369
3758,1,-1.0,0.1623623
3759,-1,1.0,-0.10712202
3760,-1,-1.0,-0.5462302
3761,-1,-1.0,-0.8064277
3762,-1,-1.0,-0.8232312
3763,-1,-1.0,-0.5679586
3764,-1,1.0,-0.22571647
3765,-1,1.0,-0.25322703
3766,-1,-1.0,-0.5240364
3767,-1,-1.0,-0.75314844
3768,-1,-1.0,-0.7622318
3769,-1,-1.0,-0.6849045
3770,-1,1.0,-0.49005178
3771,-1,-1.0,-0.05500068
3772,1,1.0,0.38015696
3773,1,1.0,0.6768399
3774,1,1.0,0.7604028
3775,1,1.0,0.6638378
3776,1,-1.0,0.5052166
3777,1,1.0,0.35763043
3778,1,-1.0,0.39667878
3779,1,1.0,0.45744184
3780,1,1.0,0.18164775
3781,-1,-1.0,-0.3354014
3782,-1,-1.0,-0.7082399
3783,-1,-1.0,-0.89810395
3784,-1,-1.0,-0.87844175
3785,-1,-1.0,-0.6268059
3786,-1,1.0,-0.05832228
3787,1,1.0,0.4742128
3788,1,1.0,0.5775684
3789,1,1.0,0.3966681
3790,-1,-1.0,-0.13860321
3791,-1,-1.0,-0.5862553
3792,-1,-1.0,-0.8685525
3793,-1,-1.0,-0.8794566
3794,-1,-1.0,-0.7126311
3795,-1,1.0,-0.52111137
3796,-1,-1.0,-0.33923146
3797,-1,1.0,-0.09399444
3798,1,-1.0,0.209163
3799,1,1.0,0.30342934
3800,1,1.0,0.18896268
3801,-1,-1.0,-0.043225512
3802,1,-1.0,0.12496455
3803,1,1.0,0.2555429
3804,1,1.0,0.26019183
3805,1,-1.0,0.3860392
3806,1,1.0,0.4815202
3807,1,1.0,0.43648472
3808,1,-1.0,0.49390152
3809,1,1.0,0.5291841
3810,1,1.0,0.43915522
3811,1,-1.0,0.5495074
3812,1,1.0,0.6747842
3813,1,1.0,0.82306933
3814,1,1.0,0.95502937
3815,1,1.0,1.0215262
3816,1,1.0,1.0319487
3817,1,1.0,0.96182656
3818,1,1.0,0.5694232
3819,1,-1.0,0.23648131
3820,1,-1.0,0.2683168
3821,1,1.0,0.25096887
3822,1,1.0,0.09737292
3823,-1,-1.0,-0.14540148
3824,-1,-1.0,-0.19383515
3825,-1,1.0,-0.117902994
3826,1,-1.0,0.17263556
3827,1,1.0,0.4349741
3828,1,1.0,0.6971304
3829,1,1.0,0.89237577
3830,1,1.0,0.8450167
3831,1,1.0,0.72567827
3832,1,-1.0,0.71863794
3833,1,1.0,0.8168645
3834,1,1.0,0.8847297
3835,1,1.0,0.8306093
3836,1,1.0,0.48155537
3837,-1,-1.0,-0.066770464
3838,-1,-1.0,-0.41148576
3839,-1,-1.0,-0.44479632
3840,-1,1.0,-0.27790764
3841,-1,-1.0,-0.0155555345
3842,1,1.0,0.23199627
3843,1,1.0,0.09245144
3844,-1,-1.0,-0.13804539
3845,-1,-1.0,-0.08408278
3846,-1,1.0,-0.08954516
3847,1,-1.0,0.10932517
3848,1,1.0,0.27407786
3849,1,1.0,0.33393255
3850,1,-1.0,0.46801594
3851,1,1.0,0.65690124
3852,1,1.0,0.65849817
3853,1,1.0,0.5482821
3854,1,-1.0,0.5584043
3855,1,1.0,0.7365991
3856,1,1.0,0.8601248
3857,1,1.0,0.83997095
3858,1,1.0,0.6984503
3859,1,-1.0,0.50581205
3860,1,1.0,0.09671964
3861,-1,-1.0,-0.46158627
3862,-1,-1.0,-0.7701225
3863,-1,-1.0,-0.81367266
3864,-1,-1.0,-0.5386495
3865,-1,1.0,-0.0052812733
3866,1,1.0,0.29073498
3867,1,1.0,0.38991868
3868,1,-1.0,0.34139082
3869,1,1.0,0.08675642
3870,-1,-1.0,-0.22728495
3871,-1,-1.0,-0.328751
3872,-1,1.0,-0.46671847
3873,-1,-1.0,-0.6751747
3874,-1,-1.0,-0.86312956
3875,-1,-1.0,-0.9861228
3876,-1,-1.0,-0.95110106
3877,-1,-1.0,-0.7863925
3878,-1,1.0,-0.60978246
3879,-1,-1.0,-0.32627243
3880,-1,1.0,-0.466996
3881,-1,-1.0,-0.61549944
3882,-1,-1.0,-0.6482532
3883,-1,-1.0,-0.5956048
3884,-1,1.0,-0.38887352
3885,-1,-1.0,-0.2502211
3886,-1,1.0,-0.37894753
3887,-1,-1.0,-0.36707112
3888,-1,-1.0,-0.32988426
3889,-1,1.0,-0.1623024
3890,1,-1.0,0.12673435
3891,1,1.0,0.27510777
3892,1,1.0,0.30828893
3893,1,-1.0,0.3406779
3894,1,1.0,0.0065121613
3895,-1,-1.0,-0.21165317
3896,1,-1.0,0.03971954
3897,1,1.0,0.34161276
3898,1,1.0,0.47085986
3899,1,1.0,0.48440805
3900,1,-1.0,0.3976277
3901,1,1.0,0.12054521
3902,-1,-1.0,-0.16058467
3903,1,-1.0,0.033674095
3904,1,1.0,0.29074034
3905,1,1.0,0.62105036
3906,1,1.0,0.86179686
3907,1,1.0,0.85369664
3908,1,1.0,0.70338047
3909,1,-1.0,0.71908474
3910,1,1.0,0.79949147
3911,1,1.0,0.88828194
3912,1,1.0,0.96759677
3913,1,1.0,1.022193
3914,1,1.0,0.9006063
3915,1,1.0,0.5526313
3916,1,-1.0,0.003950063
3917,-1,-1.0,-0.35894117
3918,-1,-1.0,-0.39237663
3919,-1,1.0,-0.3105633
3920,-1,-1.0,-0.17628473
3921,-1,1.0,-0.043307003
3922,1,-1.0,0.21187475
3923,1,1.0,0.39061734
3924,1,1.0,0.35696247
3925,1,-1.0,0.44030988
3926,1,1.0,0.5006728
3927,1,1.0,0.43832898
3928,1,-1.0,0.33874205
3929,1,1.0,0.25092977
3930,1,-1.0,0.18314499
3931,1,1.0,0.18725818
3932,1,-1.0,0.2632574
3933,1,1.0,0.52934396
3934,1,1.0,0.7278849
3935,1,1.0,0.7409239
3936,1,1.0,0.6691848
3937,1,-1.0,0.50387526
3938,1,1.0,0.33839902
3939,1,-1.0,0.23801681
3940,-1,1.0,-0.08311316
3941,-1,-1.0,-0.33758277
3942,-1,-1.0,-0.33486998
3943,-1,1.0,-0.2218055
3944,-1,-1.0,-0.16355304
3945,-1,1.0,-0.013323303
3946,-1,-1.0,-0.0039757527
3947,-1,1.0,-0.20183834
3948,-1,-1.0,-0.37598148
3949,-1,-1.0,-0.3215534
3950,-1,1.0,-0.24405855
3951,-1,-1.0,-0.1893793
3952,-1,1.0,-0.35277978
3953,-1,-1.0,-0.41754642
3954,-1,-1.0,-0.109187126
3955,1,1.0,0.29477018
3956,1,1.0,0.6156603
3957,1,1.0,0.7146515
3958,1,1.0,0.4120358
3959,-1,-1.0,-0.09007633
3960,-1,-1.0,-0.44215494
3961,-1,-1.0,-0.14446695
3962,1,1.0,0.00012427941
3963,-1,1.0,-0.13302425
3964,-1,-1.0,-0.24001668
3965,1,-1.0,0.018646594
3966,1,1.0,0.33760503
3967,1,1.0,0.47501737
3968,1,1.0,0.4676745
3969,1,-1.0,0.37489173
3970,1,1.0,0.04868595
3971,-1,-1.0,-0.4638652
3972,-1,-1.0,-0.7537378
3973,-1,-1.0,-0.80654466
3974,-1,-1.0,-0.6856774
3975,-1,1.0,-0.68706894
3976,-1,-1.0,-0.6153972
3977,-1,-1.0,-0.24217282
3978,1,1.0,0.22159588
3979,1,1.0,0.61900955
3980,1,1.0,0.82290876
3981,1,1.0,0.9812732
3982,1,1.0,0.92041826
3983,1,1.0,0.56044114
3984,1,-1.0,0.23767763
3985,1,-1.0,0.03784814
3986,-1,1.0,-0.29131868
3987,-1,-1.0,-0.63085675
3988,-1,-1.0,-0.6659088
3989,-1,-1.0,-0.58617496
3990,-1,1.0,-0.6225457
3991,-1,-1.0,-0.60715383
3992,-1,-1.0,-0.30519012
3993,1,1.0,0.09604849
3994,1,1.0,0.19300611
3995,1,-1.0,0.16247919
3996,-1,1.0,-0.021564458
3997,-1,-1.0,-0.23169583
3998,-1,-1.0,-0.0035870858
3999,1,1.0,0.15293543
