,binary bipolar predictions,ground truths (tx),linear predictions
3459,1,1.0,1.0351666
3460,-1,-1.0,-1.0397643
3461,1,1.0,0.77644485
3462,1,-1.0,0.13799897
3463,1,1.0,1.0428858
3464,-1,-1.0,-0.9928633
3465,-1,-1.0,-1.0086733
3466,-1,-1.0,-1.0179183
3467,-1,-1.0,-1.0324707
3468,-1,-1.0,-1.0387195
3469,-1,-1.0,-1.0101959
3470,1,1.0,0.9516621
3471,1,1.0,0.9611907
3472,-1,-1.0,-1.0614021
3473,1,1.0,1.1659522
3474,1,-1.0,0.0073691327
3475,-1,1.0,-0.32687682
3476,1,-1.0,0.48177707
3477,1,1.0,1.0213481
3478,-1,-1.0,-0.97020453
3479,-1,-1.0,-0.97067213
3480,1,1.0,0.992502
3481,-1,-1.0,-0.9799715
3482,1,1.0,1.0211734
3483,1,1.0,1.0219955
3484,-1,-1.0,-0.96384937
3485,-1,-1.0,-0.9708499
3486,1,1.0,0.9847443
3487,-1,-1.0,-0.9801155
3488,-1,-1.0,-1.0133848
3489,-1,-1.0,-0.97882915
3490,1,1.0,0.98643196
3491,1,1.0,0.9821945
3492,-1,-1.0,-1.0087277
3493,1,1.0,1.2385437
3494,-1,-1.0,-1.0555809
3495,1,1.0,1.0078104
3496,1,1.0,1.0005115
3497,-1,-1.0,-0.9940697
3498,1,1.0,0.9864343
3499,-1,-1.0,-0.9806314
3500,-1,-1.0,-0.96768844
3501,1,1.0,0.9735686
3502,-1,-1.0,-0.98913795
3503,-1,-1.0,-1.0132052
3504,-1,-1.0,-0.97952884
3505,1,1.0,0.9467293
3506,1,1.0,0.9758103
3507,1,1.0,0.9998251
3508,1,1.0,1.0397108
3509,-1,-1.0,-0.99155873
3510,-1,-1.0,-0.98239416
3511,1,1.0,1.0034449
3512,-1,-1.0,-0.97704506
3513,-1,-1.0,-0.93641865
3514,1,1.0,0.98642397
3515,1,1.0,1.0221244
3516,-1,-1.0,-0.96721184
3517,-1,-1.0,-0.96872056
3518,1,1.0,0.97544074
3519,-1,-1.0,-0.9861262
3520,-1,-1.0,-1.0203416
3521,-1,-1.0,-1.0149885
3522,-1,-1.0,-0.9800777
3523,1,1.0,0.9431531
3524,1,1.0,1.004327
3525,-1,-1.0,-1.0501363
3526,1,1.0,1.0028013
3527,1,1.0,0.9630193
3528,1,1.0,0.992894
3529,-1,-1.0,-1.0275168
3530,-1,-1.0,-0.9813537
3531,1,1.0,0.99336576
3532,1,1.0,0.99998605
3533,-1,-1.0,-0.992212
3534,1,1.0,1.004145
3535,1,1.0,1.030489
3536,-1,-1.0,-0.9591479
3537,-1,-1.0,-0.9775864
3538,1,1.0,1.0189496
3539,-1,-1.0,-0.9459219
3540,1,1.0,1.004211
3541,-1,-1.0,-0.9717034
3542,-1,-1.0,-0.96911913
3543,1,1.0,0.9883225
3544,-1,-1.0,-0.965364
3545,1,1.0,0.7785983
3546,-1,-1.0,-0.9902671
3547,1,1.0,1.0095567
3548,1,1.0,0.9687348
3549,1,1.0,0.9902631
3550,1,1.0,0.9912514
3551,1,1.0,0.98534155
3552,1,1.0,0.9878042
3553,1,1.0,1.0109965
3554,-1,-1.0,-0.9959804
3555,-1,-1.0,-1.0343133
3556,1,1.0,1.0022885
3557,1,1.0,1.0134008
3558,-1,-1.0,-0.94798505
3559,1,1.0,1.0096337
3560,1,1.0,0.9761397
3561,1,1.0,1.017599
3562,-1,-1.0,-1.0112377
3563,-1,-1.0,-0.9593259
3564,1,1.0,1.0350994
3565,1,1.0,1.0281237
3566,-1,-1.0,-0.9893446
3567,-1,-1.0,-0.9921416
3568,-1,-1.0,-0.97526574
3569,1,1.0,0.9457898
3570,-1,-1.0,-1.0021166
3571,-1,-1.0,-1.0434605
3572,-1,-1.0,-1.0299981
3573,-1,-1.0,-1.0245655
3574,-1,-1.0,-1.028081
3575,-1,-1.0,-1.002049
3576,1,1.0,0.9306623
3577,1,1.0,0.9516374
3578,1,1.0,0.9798596
3579,1,1.0,0.9877415
3580,1,1.0,0.97641575
3581,1,1.0,0.9638741
3582,1,1.0,0.98266435
3583,1,1.0,1.0515261
3584,-1,-1.0,-1.0132577
3585,-1,-1.0,-1.0462786
3586,1,1.0,1.0024251
3587,1,1.0,1.0015303
3588,1,1.0,1.0139915
3589,-1,-1.0,-0.9901298
3590,-1,-1.0,-0.9921
3591,-1,-1.0,-0.9663764
3592,1,1.0,1.0638379
3593,1,1.0,0.9954994
3594,-1,-1.0,-0.99994576
3595,-1,-1.0,-0.99938107
3596,-1,-1.0,-1.0050423
3597,-1,-1.0,-0.9762275
3598,1,1.0,0.9650816
3599,1,1.0,0.96908784
3600,1,1.0,0.99534
3601,-1,-1.0,-1.0019255
3602,1,1.0,1.1543382
3603,-1,-1.0,-0.21465808
3604,1,1.0,0.20920709
3605,-1,-1.0,-0.99160415
3606,1,1.0,1.0038457
3607,1,1.0,0.9728018
3608,1,1.0,0.997748
3609,1,1.0,1.0157776
3610,-1,-1.0,-1.0103614
3611,-1,-1.0,-1.0036697
3612,-1,-1.0,-1.0054116
3613,-1,-1.0,-0.9725682
3614,1,1.0,0.9513873
3615,1,1.0,0.9466549
3616,1,1.0,1.0027467
3617,1,1.0,1.0402161
3618,-1,-1.0,-0.9933542
3619,-1,-1.0,-0.98385537
3620,-1,-1.0,-0.9564285
3621,1,1.0,0.99064565
3622,1,1.0,0.98320454
3623,1,1.0,1.0024158
3624,1,1.0,1.0363513
3625,-1,-1.0,-1.0017631
3626,-1,-1.0,-0.99908376
3627,-1,-1.0,-1.0114616
3628,-1,-1.0,-1.011419
3629,-1,-1.0,-0.99120396
3630,1,1.0,0.92909545
3631,1,1.0,0.97605884
3632,-1,-1.0,-1.0250019
3633,1,1.0,0.9987025
3634,1,1.0,0.5864812
3635,-1,-1.0,-0.3818715
3636,-1,-1.0,-0.9693801
3637,1,1.0,0.98656243
3638,-1,-1.0,-1.0064454
3639,-1,-1.0,-1.0100805
3640,-1,-1.0,-0.9916279
3641,1,1.0,0.92551035
3642,-1,-1.0,-0.986859
3643,-1,-1.0,-1.0006917
3644,1,1.0,0.9354218
3645,1,1.0,1.0149466
3646,-1,-1.0,-0.9926784
3647,-1,-1.0,-1.0073879
3648,-1,-1.0,-1.0043013
3649,-1,-1.0,-1.0192754
3650,-1,-1.0,-1.0389016
3651,-1,-1.0,-1.0518976
3652,-1,-1.0,-1.0476087
3653,-1,-1.0,-1.0700105
3654,1,1.0,0.93047696
3655,1,1.0,0.98538435
3656,-1,-1.0,-1.062972
3657,1,1.0,1.0010356
3658,1,1.0,1.0142535
3659,-1,-1.0,-0.98889655
3660,-1,-1.0,-0.9838232
3661,-1,-1.0,-0.96114564
3662,1,1.0,0.98245174
3663,1,1.0,1.0062217
3664,-1,-1.0,-1.0021237
3665,-1,-1.0,-0.99805236
3666,-1,-1.0,-1.0178257
3667,-1,-1.0,-1.0245594
3668,-1,-1.0,-1.0304537
3669,-1,-1.0,-1.0476315
3670,-1,-1.0,-1.041624
3671,-1,-1.0,-1.0220789
3672,1,1.0,0.89617145
3673,1,1.0,0.97664905
3674,-1,-1.0,-1.0595442
3675,1,1.0,1.1895523
3676,-1,-1.0,-0.97048116
3677,1,1.0,0.9884974
3678,1,1.0,0.997615
3679,-1,-1.0,-0.9905963
3680,1,1.0,1.001699
3681,1,1.0,0.9753629
3682,1,1.0,1.0019832
3683,-1,-1.0,-0.9878024
3684,-1,-1.0,-0.9902309
3685,-1,-1.0,-0.962074
3686,1,1.0,0.9825336
3687,1,1.0,1.011083
3688,-1,-1.0,-1.0063171
3689,-1,-1.0,-0.99882996
3690,-1,-1.0,-1.004332
3691,-1,-1.0,-1.0139147
3692,-1,-1.0,-0.99948835
3693,1,1.0,0.92076397
3694,-1,-1.0,-1.0010697
3695,-1,-1.0,-0.9975385
3696,1,1.0,0.94644874
3697,-1,-1.0,-0.95000935
3698,1,1.0,1.0065571
3699,-1,-1.0,-0.9810475
3700,-1,-1.0,-1.000574
3701,-1,-1.0,-1.0048257
3702,-1,-1.0,-0.98607266
3703,1,1.0,0.9550071
3704,-1,-1.0,-0.9943993
3705,-1,-1.0,-0.9974011
3706,1,1.0,0.9674012
3707,-1,-1.0,-0.9738885
3708,-1,-1.0,-0.9747586
3709,1,1.0,0.99075997
3710,1,1.0,0.98918957
3711,1,1.0,0.97852063
3712,1,1.0,0.98552114
3713,1,1.0,1.004077
3714,-1,-1.0,-1.0310018
3715,1,1.0,1.2230071
3716,-1,-1.0,-0.98678935
3717,1,1.0,0.13343541
3718,1,-1.0,0.13277358
3719,-1,1.0,-0.10477731
3720,1,-1.0,0.80084187
3721,1,1.0,0.47755635
3722,-1,-1.0,-0.97201645
3723,-1,-1.0,-0.79974544
3724,1,1.0,0.98713046
3725,1,1.0,0.97999805
3726,1,1.0,1.0061427
3727,1,1.0,0.9899592
3728,-1,-1.0,-0.968571
3729,1,1.0,0.4723504
3730,-1,-1.0,-0.027395604
3731,1,1.0,1.0013458
3732,-1,-1.0,-0.9902812
3733,-1,-1.0,-0.9987608
3734,-1,-1.0,-0.97791266
3735,1,1.0,0.9797095
3736,1,1.0,0.976287
3737,1,1.0,1.0302342
3738,-1,-1.0,-0.9977586
3739,-1,-1.0,-0.920548
3740,1,1.0,0.9835382
3741,1,1.0,0.9978392
3742,-1,-1.0,-1.0811089
3743,1,1.0,0.9784699
3744,-1,-1.0,-0.9903894
3745,-1,-1.0,-0.9881096
3746,-1,-1.0,-0.9768745
3747,1,1.0,0.96126235
3748,1,1.0,0.9739546
3749,1,1.0,1.0183041
3750,-1,-1.0,-0.99587196
3751,-1,-1.0,-0.98407066
3752,-1,-1.0,-0.96126235
3753,1,1.0,1.0216609
3754,1,1.0,1.0007395
3755,-1,-1.0,-1.013954
3756,1,1.0,1.0358131
3757,1,-1.0,0.2517703
3758,1,1.0,0.99580026
3759,-1,-1.0,-0.9829377
3760,-1,-1.0,-1.008396
3761,-1,-1.0,-1.0143052
3762,-1,-1.0,-0.9829905
3763,1,1.0,0.96866906
3764,1,1.0,0.9802985
3765,-1,-1.0,-1.0092993
3766,-1,-1.0,-1.0047098
3767,-1,-1.0,-0.9988719
3768,-1,-1.0,-0.9737538
3769,1,1.0,1.0264231
3770,-1,-1.0,-0.9509898
3771,1,1.0,0.9844923
3772,1,1.0,0.9652331
3773,1,1.0,0.9927313
3774,1,1.0,0.9976175
3775,-1,-1.0,-1.032235
3776,1,1.0,1.1872177
3777,-1,-1.0,-1.0591574
3778,1,1.0,1.0094603
3779,1,1.0,1.010665
3780,-1,-1.0,-0.99694455
3781,-1,-1.0,-1.0035353
3782,-1,-1.0,-1.0152985
3783,-1,-1.0,-1.0157079
3784,-1,-1.0,-0.9935922
3785,1,1.0,0.9063606
3786,1,1.0,0.94285583
3787,1,1.0,0.9970399
3788,1,1.0,1.0218285
3789,-1,-1.0,-0.9934331
3790,-1,-1.0,-0.99135077
3791,-1,-1.0,-1.006693
3792,-1,-1.0,-1.0135497
3793,-1,-1.0,-0.99955636
3794,1,1.0,0.8395231
3795,-1,-1.0,-1.0348815
3796,1,1.0,1.5065702
3797,-1,-1.0,-0.8583301
3798,1,1.0,0.9978485
3799,1,1.0,0.9874455
3800,-1,-1.0,-0.9742005
3801,-1,-1.0,-0.9858055
3802,1,1.0,1.001042
3803,1,1.0,1.0086912
3804,-1,-1.0,-0.97271085
3805,1,1.0,1.0142865
3806,1,1.0,1.0020417
3807,-1,-1.0,-1.0118392
3808,1,1.0,1.00426
3809,1,1.0,1.0024292
3810,-1,-1.0,-0.9643951
3811,1,1.0,0.99054706
3812,1,1.0,0.9718399
3813,1,1.0,0.98175734
3814,1,1.0,0.9901335
3815,1,1.0,0.994768
3816,1,1.0,0.99906254
3817,1,1.0,0.9985882
3818,-1,-1.0,-0.9728878
3819,-1,-1.0,-1.0021538
3820,1,1.0,1.0071982
3821,1,1.0,1.1612086
3822,-1,-1.0,-0.9282359
3823,-1,-1.0,-0.97050637
3824,1,1.0,1.0403204
3825,-1,-1.0,-0.97935355
3826,1,1.0,1.0008758
3827,1,1.0,0.9748728
3828,1,1.0,0.98949164
3829,1,1.0,0.99321127
3830,1,1.0,0.9902303
3831,-1,-1.0,-1.0531918
3832,1,1.0,0.9778223
3833,1,1.0,0.9694294
3834,1,1.0,1.0005919
3835,1,1.0,1.0169604
3836,-1,-1.0,-1.0050251
3837,-1,-1.0,-0.9938985
3838,-1,-1.0,-0.9726674
3839,1,1.0,1.0182074
3840,-1,-1.0,-1.0398616
3841,1,1.0,0.90399617
3842,1,1.0,1.018813
3843,-1,-1.0,-0.98229325
3844,-1,-1.0,-0.96196634
3845,1,1.0,1.0550219
3846,-1,-1.0,-0.98805934
3847,1,1.0,0.95631087
3848,1,1.0,1.012499
3849,-1,-1.0,-0.8664458
3850,1,1.0,0.99146056
3851,1,1.0,0.97049505
3852,1,1.0,0.9942144
3853,-1,-1.0,-1.0130881
3854,1,1.0,0.9994272
3855,1,1.0,0.96377486
3856,1,1.0,0.99955785
3857,1,1.0,0.99741435
3858,-1,-1.0,-0.9944786
3859,1,1.0,0.96506464
3860,-1,-1.0,-0.99753684
3861,-1,-1.0,-1.0150901
3862,-1,-1.0,-1.0129015
3863,-1,-1.0,-0.98288375
3864,1,1.0,0.9387276
3865,1,1.0,0.95887375
3866,1,1.0,1.0117989
3867,-1,-1.0,-0.98662794
3868,1,1.0,1.0111247
3869,-1,-1.0,-0.97492397
3870,-1,-1.0,-0.9660944
3871,1,1.0,0.8715961
3872,-1,-1.0,-0.9958055
3873,-1,-1.0,-1.0241327
3874,-1,-1.0,-1.0370299
3875,-1,-1.0,-1.02476
3876,-1,-1.0,-1.0019592
3877,1,1.0,0.9702547
3878,-1,-1.0,-1.0096294
3879,1,1.0,1.0241377
3880,-1,-1.0,-0.99009794
3881,-1,-1.0,-0.9976833
3882,-1,-1.0,-0.97036695
3883,1,1.0,1.0673937
3884,-1,-1.0,-0.82805955
3885,1,1.0,0.9909089
3886,-1,-1.0,-0.9814914
3887,-1,-1.0,-0.9072331
3888,1,1.0,0.73314714
3889,-1,-1.0,-0.9501769
3890,1,1.0,1.0163625
3891,1,1.0,0.9999337
3892,-1,-1.0,-1.0410074
3893,1,1.0,0.9836383
3894,-1,-1.0,-0.9764988
3895,-1,-1.0,-0.9436092
3896,1,1.0,0.99940944
3897,1,1.0,0.9972578
3898,1,1.0,1.0050067
3899,-1,-1.0,-1.0247833
3900,1,1.0,0.98798525
3901,-1,-1.0,-0.9785486
3902,-1,-1.0,-0.95548755
3903,1,1.0,1.0086879
3904,1,1.0,0.9917267
3905,1,1.0,0.9880741
3906,1,1.0,1.0061834
3907,1,1.0,0.993315
3908,-1,-1.0,-0.9981251
3909,1,1.0,0.9771334
3910,1,1.0,0.9636346
3911,1,1.0,0.983876
3912,1,1.0,0.9954456
3913,1,1.0,1.0024886
3914,1,1.0,1.1447352
3915,-1,-1.0,-1.037878
3916,-1,-1.0,-0.9952731
3917,-1,-1.0,-0.9751107
3918,1,1.0,0.9465257
3919,-1,-1.0,-1.0378318
3920,1,1.0,1.0277535
3921,-1,-1.0,-0.96596694
3922,1,1.0,1.0108014
3923,1,1.0,0.9980477
3924,-1,-1.0,-0.97589505
3925,1,1.0,1.0059198
3926,1,1.0,0.9997238
3927,-1,-1.0,-1.0366929
3928,1,1.0,1.150735
3929,-1,-1.0,-0.50897354
3930,-1,1.0,-0.052728057
3931,-1,-1.0,-0.8387333
3932,1,1.0,1.0021144
3933,1,1.0,0.9761637
3934,1,1.0,1.001343
3935,1,1.0,0.9886494
3936,-1,-1.0,-0.99074394
3937,1,1.0,0.94630176
3938,-1,-1.0,-0.18743455
3939,1,1.0,1.0011371
3940,-1,-1.0,-0.9788631
3941,-1,-1.0,-0.9716735
3942,1,1.0,0.9684823
3943,-1,-1.0,-0.94415134
3944,1,1.0,0.92030793
3945,-1,-1.0,-0.4762093
3946,1,1.0,0.9935204
3947,-1,-1.0,-0.96897244
3948,-1,-1.0,-0.96879524
3949,1,1.0,1.0035262
3950,-1,-1.0,-0.6440804
3951,1,1.0,1.0585749
3952,-1,-1.0,-0.9732493
3953,-1,-1.0,-0.9499831
3954,1,1.0,0.9945749
3955,1,1.0,0.98567486
3956,1,1.0,0.99829566
3957,1,1.0,1.021353
3958,-1,-1.0,-1.0012783
3959,-1,-1.0,-0.9872074
3960,-1,-1.0,-0.95639366
3961,1,1.0,0.98196316
3962,1,1.0,1.0116377
3963,-1,-1.0,-0.9578873
3964,-1,-1.0,-0.943578
3965,1,1.0,0.98753273
3966,1,1.0,0.9919245
3967,1,1.0,0.99401534
3968,-1,-1.0,-1.0376583
3969,1,1.0,0.9900294
3970,-1,-1.0,-0.98824906
3971,-1,-1.0,-1.0055537
3972,-1,-1.0,-1.0092398
3973,-1,-1.0,-0.9913587
3974,1,1.0,0.92358804
3975,-1,-1.0,-0.9993843
3976,-1,-1.0,-0.99655926
3977,1,1.0,0.97819793
3978,1,1.0,0.97138023
3979,1,1.0,0.98808575
3980,1,1.0,0.99072105
3981,1,1.0,0.9785379
3982,1,1.0,0.9950048
3983,-1,-1.0,-0.99476534
3984,-1,-1.0,-1.0359962
3985,1,1.0,0.95545924
3986,-1,-1.0,-0.98741454
3987,-1,-1.0,-1.0102543
3988,-1,-1.0,-0.99357784
3989,1,1.0,0.9283489
3990,-1,-1.0,-0.99614334
3991,-1,-1.0,-0.96623933
3992,1,1.0,0.9926047
3993,1,1.0,0.9962441
3994,-1,-1.0,-0.99227476
3995,1,1.0,0.9783064
3996,-1,-1.0,-0.9716742
3997,-1,-1.0,-0.97380394
3998,1,1.0,0.9751601
